account_manager,bl_number,job_order_date,customer_name,consignee_name,shipment_type,scope_of_work,service_type,cargo_type,carrier,vessel_code,container_count,commodity,shipment_date,terminal,shipment_location,overseas_port,gcss_updatedate,kewill_jobno,kewill_invoiceno,cro_date
NULL,HLCUIZ1210585272,2021-06-27,"BEHBEHANI TIRE CENRER","BEHBEHANI TIRE CENRER",IMPORT,IH+CCD,CY,DRY,"Hapag Lloy",,0,TIRES,2021-07-02,KWSAATM,ALRAI,ALEXANDRIA,0000-00-00,VIKWI0000858,,0000-00-00
NULL,HLCULIV210463560,2021-06-05,"INTERNATIONAL TIMBER CO LTD","INTERNATIONAL TIMBER CO LTD",IMPORT,IH+CCD,CY,DRY,"Hapag Lloy",,1,TIMBER,2021-05-25,JEDDAH,JEDDAH,JEDDAH,0000-00-00,VIRIA0005705,5614170754,0000-00-00
NULL,HLCUSS5210240933,2021-06-09,"GOLDEN PAPER","GOLDEN PAPER",IMPORT,IH+CCD,CY,DRY,"Hapag Lloy",,1,PAPER,2021-05-18,KWSWKTM,SHUWAIKH,"SANTOS ",0000-00-00,VIKWI0000696,5614126301,0000-00-00
NULL,HLCUVA3210208220,2021-06-10,"GULF GLASS","GULF GLASS",IMPORT,IH+CCD,CY,REEF,"Hapag Lloy",,10,GLASS,2021-05-04,KWSWKTM,SHUWAIKH,"VARAN ",0000-00-00,VIKWI0000742,5614126265,0000-00-00
NULL,HLCUVA3210309137,2021-06-24,"GULF GLASS","GULF GLASS",IMPORT,IH+CCD,CY,DRY,MLL,,10,GLASS,2021-05-04,KWSAATM,"SHUAIBA ","SANTOS ",0000-00-00,VIKWI0000743,5614126273,0000-00-00
NULL,HLCUVA3210406232,2021-06-10,"GULF GLASS","GULF GLASS",IMPORT,IH+CCD,CY,DRY,"Hapag Lloy",,10,GLASS,2021-05-29,KWSAATM,SHUWAIKH,"SANTOS ",0000-00-00,VIKWI0000806,5614126331,0000-00-00
NULL,ISB0660371,2021-06-24,"GULF GLASS","GULF GLASS",IMPORT,IH+CCD,CY,DRY,MLL,,15,GLASS,2021-05-30,KWSAATM,"SHUAIBA ","SANTOS ",0000-00-00,VIKWI0000788,5614126357,0000-00-00
NULL,ISB0701140,2021-06-27,"GULF GLASS","GULF GLASS",IMPORT,IH+CCD,CY,DRY,MLL,,30,GLASS,2021-06-25,KWSAATM,"SHUAIBA ",INDIA,0000-00-00,VIKWI0000854,,0000-00-00
NULL,MAEU202106101,2021-06-26,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,38,"EMPTY CONTAINERS",2021-06-12,SAJUB,DAMMAM,SADMM,0000-00-00,,,0000-00-00
NULL,MAEU202106102,2021-06-26,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,37,"EMPTY CONTAINERS",2021-06-13,SAJUB,DAMMAM,SADMM,0000-00-00,,,0000-00-00
NULL,MAEU202106161,2021-06-26,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,21,"EMPTY CONTAINERS",2021-05-16,SAJUB,DAMMAM,SADMM,0000-00-00,,,0000-00-00
NULL,MAEU202106201,2021-06-26,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,0,"EMPTY CONTAINERS",2021-06-21,SAJUB,DAMMAM,SADMM,0000-00-00,,,0000-00-00
NULL,MAEU203211703,2021-06-12,DHL,DHL,EXPORT,IH,CY,DRY,MSL,,60,"EMPTY CONTAINERS",2021-05-04,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005692,5614170638,0000-00-00
NULL,MAEU204601996,2021-06-13,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,30,"EMPTY CONTAINERS",2021-05-05,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005698,5614170641,0000-00-00
NULL,MAEU204823582,2021-06-26,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,30,"EMPTY CONTAINERS",2021-05-05,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005699,5614170642,0000-00-00
NULL,MAEU204965936,2021-06-26,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,30,"EMPTY CONTAINERS",2021-05-06,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005700,5614170644,0000-00-00
NULL,MAEU205100597,2021-06-26,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,60,"EMPTY CONTAINERS",2021-05-06,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005693,5614170639,0000-00-00
NULL,MAEU205352049,2021-06-12,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,30,"EMPTY CONTAINERS",2021-05-07,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005701,5614170643,0000-00-00
NULL,MAEU205355111,2021-06-26,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,60,"EMPTY CONTAINERS",2021-05-06,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005693,5614170639,0000-00-00
NULL,MAEU205385822,2021-06-26,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,30,"EMPTY CONTAINERS",2021-05-08,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005702,5614170645,0000-00-00
NULL,MAEU205651807,2021-06-26,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,54,"EMPTY CONTAINERS",2021-05-08,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005695,5614170647,0000-00-00
NULL,MAEU205660251,2021-06-26,DHL,DHL,IMPORT,IH,SD,DRY,MSL,,5,"EMPTY CONTAINERS",2021-05-09,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005703,5614170646,0000-00-00
NULL,MAEU205842300,2021-06-12,DHL,DHL,IMPORT,IH,SD,DRY,MSL,,1,"EMPTY CONTAINERS",2021-05-09,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005696,5614170648,0000-00-00
NULL,MAEU205886181,2021-06-26,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,1,"EMPTY CONTAINERS",2021-05-09,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005697,5614170649,0000-00-00
NULL,MAEU210616854,2021-06-27,"BEHBEHANI TIRE CENRER","BEHBEHANI TIRE CENRER",IMPORT,IH+CCD,CY,DRY,MSC,,0,TIRES,2021-07-20,KWSAATM,ALRAI,ROMANIA,0000-00-00,,,0000-00-00
NULL,MAEU586541213,2021-06-26,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,23,"EMPTY CONTAINERS",2021-05-22,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005704,5614170650,0000-00-00
NULL,"MEDUCJ071025 ",2021-06-12,"SABEL INTERNATIONAL GROUP","SABEL INTERNATIONAL GROUP",IMPORT,IH+CCD,CY,REEF,MSC,,1,BANANA,2021-05-21,KWSAATM,ARIDYA,ECUDOR,0000-00-00,VIKWI0000783,,0000-00-00
NULL,MEDUCU068473,2021-06-26,SKYWORTH,SKYWORTH,IMPORT,IH+CCD,CY,DRY,MSC,,3,"SET TOP BOXES",2021-06-16,SADMM,RIYADH,SARIA,0000-00-00,,,0000-00-00
NULL,MEDUG0769778,2021-06-09,"FORTUNE SEVEN","FORTUNE SEVEN",IMPORT,IH+CCD,CY,DRY,MLL,,1,MACHINERY,2021-05-12,KWSWKTM,SHUWAIKH,NANSHA,0000-00-00,VIKWI0000786,5614126311,0000-00-00
NULL,MEDUG4138905,2021-06-08,"ASTRA POLYMER COMPOUNDING","ASTRA POLYMER COMPOUNDING",IMPORT,IH+CCD,CY,DRY,MSC,MSC,1,"CARBON BLACK",2021-05-25,SAKAP,RABIGH,NETHERLAND,2021-05-28,VIRIA0005686,5614171492,0000-00-00
NULL,MEDUG4190112,2021-06-10,"BEHBEHANI TIRE CENRER","BEHBEHANI TIRE CENRER",IMPORT,IH+CCD,CY,DRY,MLL,,2,TIRES,2021-05-28,KWSAATM,SHUWAIKH,CARLISE,0000-00-00,VIKWI0000794,,0000-00-00
NULL,MEDUG4334744,2021-06-27,"BEHBEHANI TIRE CENRER","BEHBEHANI TIRE CENRER",IMPORT,IH+CCD,CY,DRY,MSC,,0,TIRES,2021-06-23,KWSAATM,ALRAI,ALEXANDRIA,0000-00-00,VIKWI0000831,,0000-00-00
NULL,"MEDUG4350302 ",2021-06-26,"ASTRA POLYMER COMPOUNDING","ASTRA POLYMER COMPOUNDING",IMPORT,IH+CCD,CY,DRY,MLL,MSC,1,"CARBON BLACK",2021-06-20,SAKAP,RABIGH,NETHERLAND,0000-00-00,VIRIA0005782,,0000-00-00
NULL,MEDUGU848612,2021-06-09,"SABEL INTERNATIONAL GROUP","SABEL INTERNATIONAL GROUP",IMPORT,IH,CY,REEF,MSC,,3,BANANA,2021-05-02,KWSAATM,ARIDYA,ECUDOR,0000-00-00,VIKWI0000753,5614126247,0000-00-00
NULL,MEDUGU870937,2021-06-12,"SABEL INTERNATIONAL GROUP","SABEL INTERNATIONAL GROUP",IMPORT,IH,CY,REEF,MSC,,1,BANANA,2021-05-24,KWSAATM,ARIDYA,ECUDOR,0000-00-00,VIKWI0000807,,0000-00-00
NULL,MEDUM7096750,2021-06-26,"ASTRA POLYMER COMPOUNDING","ASTRA POLYMER COMPOUNDING",IMPORT,IH+CCD,CY,DRY,MSC,MSC,4,"CARBON BLACK",2021-06-02,SAKAP,RABIGH,NETHERLAND,2021-06-12,VIRIA0005728,5614171882,0000-00-00
NULL,MEDUST664670,2021-06-27,"BEHBEHANI TIRE CENRER","BEHBEHANI TIRE CENRER",IMPORT,CCD,CY,DRY,MSC,,0,TIRES,2021-07-05,KWSAATM,ALRAI,SAVANNAH,0000-00-00,VIKWI0000859,,0000-00-00
NULL,MEDUU1455408,2021-06-27,"BEHBEHANI TIRE CENRER","BEHBEHANI TIRE CENRER",IMPORT,IH+CCD,CY,DRY,MSC,,1,TIRES,2021-06-12,KWSAATM,ALRAI,SAVANNAH,0000-00-00,VIKWI0000826,5614126393,0000-00-00
NULL,MEDUVR140652,2021-06-27,"GULF GLASS","GULF GLASS",IMPORT,IH+CCD,CY,DRY,MSC,,20,GLASS,2021-06-18,KWSAATM,"SHUAIBA ",BULGARIA,0000-00-00,VIKWI0000825,,0000-00-00
NULL,MUN/SAA/21/21108,2021-06-24,"GULF GLASS","GULF GLASS",IMPORT,IH+CCD,CY,REEF,MLL,,12,GLASS,2021-05-13,KWSAATM,"SHUAIBA ","SANTOS ",0000-00-00,VIKWI0000764,5614126306,0000-00-00
NULL,"NIKE INTL LTD",2021-06-08,"NIKE INTL LTD","NIKE INTL LTD",EXPORT,IH,SD,DRY,MSL,MAERSK,0,GARMENTS,2021-05-26,JOAHZTM,SAHAB,JOAHZTM,0000-00-00,,,2021-05-19
NULL,OOLU2667992531,2021-06-26,SKYWORTH,SKYWORTH,IMPORT,CCD,CY,DRY,OTH,,0,"SET TOP BOXES",2021-07-11,SADMM,RIYADH,SARIA,0000-00-00,,,0000-00-00
NULL,Z410100519,2021-06-09,"SABEL INTERNATIONAL GROUP","SABEL INTERNATIONAL GROUP",IMPORT,IH,CY,REEF,OTH,,1,BANANA,2021-05-04,KWSAATM,ARIDYA,ECUDOR,0000-00-00,VIKWI0000754,,0000-00-00
NULL,Z410100524,2021-06-12,"SABEL INTERNATIONAL GROUP","SABEL INTERNATIONAL GROUP",IMPORT,IH,CY,REEF,OTH,,1,BANANA,2021-05-08,KWSAATM,ARIDYA,ECUDOR,0000-00-00,VIKWI0000755,,0000-00-00
NULL,Z410100535,2021-06-27,"SABEL INTERNATIONAL GROUP","SABEL INTERNATIONAL GROUP",IMPORT,IH,CY,REEF,MSC,,1,APPLE,2021-06-06,KWSAATM,SHUWAIKH,Guayaquil,0000-00-00,VIKWI0000815,5614126329,0000-00-00
NULL,Z490307355,2021-06-12,"SABEL INTERNATIONAL GROUP","SABEL INTERNATIONAL GROUP",IMPORT,IH,CY,REEF,OTH,,2,BANANA,2021-05-04,KWSAATM,ARIDYA,ECUDOR,0000-00-00,VIKWI0000756,,0000-00-00
